,country_name,casted,gender,education,employement,closeness_party,turnout,women_in_parliament
5639,Brazil,1,1,3,1,9,80.3,10.7
5640,Brazil,1,2,7,8,9,80.3,10.7
5641,Brazil,1,2,7,8,9,80.3,10.7
5642,Brazil,1,1,4,1,9,80.3,10.7
5643,Brazil,1,2,3,1,2,80.3,10.7
5644,Brazil,1,1,3,6,9,80.3,10.7
5645,Brazil,1,1,3,6,9,80.3,10.7
5646,Brazil,1,2,1,8,9,80.3,10.7
5647,Brazil,0,1,1,1,9,80.3,10.7
5648,Brazil,1,2,3,5,9,80.3,10.7
5649,Brazil,1,1,2,1,9,80.3,10.7
5650,Brazil,1,2,7,1,2,80.3,10.7
5651,Brazil,1,2,4,1,9,80.3,10.7
5652,Brazil,1,1,3,1,2,80.3,10.7
5653,Brazil,1,1,4,10,1,80.3,10.7
5654,Brazil,1,2,4,7,9,80.3,10.7
5655,Brazil,1,2,2,1,9,80.3,10.7
5656,Brazil,1,1,3,5,9,80.3,10.7
5657,Brazil,1,2,4,1,2,80.3,10.7
5658,Brazil,1,2,2,8,2,80.3,10.7
5659,Brazil,1,1,2,1,8,80.3,10.7
5660,Brazil,1,1,2,1,9,80.3,10.7
5661,Brazil,1,2,4,6,9,80.3,10.7
5662,Brazil,0,2,4,1,9,80.3,10.7
5663,Brazil,1,1,4,5,9,80.3,10.7
5664,Brazil,1,2,4,1,2,80.3,10.7
5665,Brazil,1,2,4,7,9,80.3,10.7
5666,Brazil,1,1,3,6,9,80.3,10.7
5667,Brazil,0,2,2,7,9,80.3,10.7
5668,Brazil,0,2,1,8,3,80.3,10.7
5669,Brazil,1,2,96,5,9,80.3,10.7
5670,Brazil,0,1,3,1,9,80.3,10.7
5671,Brazil,1,1,4,1,2,80.3,10.7
5672,Brazil,0,1,4,1,9,80.3,10.7
5673,Brazil,1,2,4,7,9,80.3,10.7
5674,Brazil,1,2,4,8,9,80.3,10.7
5675,Brazil,1,1,4,7,9,80.3,10.7
5676,Brazil,1,1,4,1,9,80.3,10.7
5677,Brazil,1,2,2,8,9,80.3,10.7
5678,Brazil,1,2,3,8,2,80.3,10.7
5679,Brazil,1,2,4,1,2,80.3,10.7
5680,Brazil,1,1,4,1,7,80.3,10.7
5681,Brazil,0,1,2,1,9,80.3,10.7
5682,Brazil,0,1,2,1,9,80.3,10.7
5683,Brazil,1,2,4,1,3,80.3,10.7
5684,Brazil,0,2,7,6,9,80.3,10.7
5685,Brazil,1,1,2,5,9,80.3,10.7
5686,Brazil,1,1,4,1,9,80.3,10.7
5687,Brazil,1,2,1,8,9,80.3,10.7
5688,Brazil,1,1,4,1,9,80.3,10.7
5689,Brazil,1,1,4,1,9,80.3,10.7
5690,Brazil,1,1,3,1,9,80.3,10.7
5691,Brazil,1,2,4,1,9,80.3,10.7
5692,Brazil,1,1,1,7,9,80.3,10.7
5693,Brazil,1,1,2,1,9,80.3,10.7
5694,Brazil,1,2,8,7,9,80.3,10.7
5695,Brazil,1,2,4,8,9,80.3,10.7
5696,Brazil,1,2,4,1,9,80.3,10.7
5697,Brazil,1,2,2,1,9,80.3,10.7
5698,Brazil,1,1,1,5,3,80.3,10.7
5699,Brazil,1,2,1,5,9,80.3,10.7
5700,Brazil,1,2,2,7,1,80.3,10.7
5701,Brazil,1,2,2,8,9,80.3,10.7
5702,Brazil,1,1,7,1,8,80.3,10.7
5703,Brazil,1,1,3,1,3,80.3,10.7
5704,Brazil,1,2,3,1,9,80.3,10.7
5705,Brazil,1,1,4,1,9,80.3,10.7
5706,Brazil,1,1,4,1,9,80.3,10.7
5707,Brazil,1,2,1,1,9,80.3,10.7
5708,Brazil,1,1,3,6,9,80.3,10.7
5709,Brazil,1,2,3,8,9,80.3,10.7
5710,Brazil,0,2,96,8,9,80.3,10.7
5711,Brazil,0,1,96,10,9,80.3,10.7
5712,Brazil,1,1,1,5,9,80.3,10.7
5713,Brazil,1,2,3,10,2,80.3,10.7
5714,Brazil,1,2,4,10,9,80.3,10.7
5715,Brazil,1,2,2,10,9,80.3,10.7
5716,Brazil,1,2,7,1,2,80.3,10.7
5717,Brazil,0,2,4,5,9,80.3,10.7
5718,Brazil,1,1,1,5,9,80.3,10.7
5719,Brazil,1,2,1,1,9,80.3,10.7
5720,Brazil,0,2,7,1,9,80.3,10.7
5721,Brazil,0,1,96,1,9,80.3,10.7
5722,Brazil,1,2,2,1,9,80.3,10.7
5723,Brazil,1,1,3,6,2,80.3,10.7
5724,Brazil,1,2,96,7,9,80.3,10.7
5725,Brazil,1,1,3,1,9,80.3,10.7
5726,Brazil,0,2,3,8,9,80.3,10.7
5727,Brazil,0,2,4,1,9,80.3,10.7
5728,Brazil,0,2,3,6,9,80.3,10.7
5729,Brazil,1,1,3,1,2,80.3,10.7
5730,Brazil,1,1,4,1,9,80.3,10.7
5731,Brazil,1,2,4,4,9,80.3,10.7
5732,Brazil,1,1,4,1,9,80.3,10.7
5733,Brazil,1,2,4,7,1,80.3,10.7
5734,Brazil,1,1,4,5,1,80.3,10.7
5735,Brazil,1,2,8,1,1,80.3,10.7
5736,Brazil,1,1,7,1,9,80.3,10.7
5737,Brazil,1,2,4,1,2,80.3,10.7
5738,Brazil,1,2,3,5,9,80.3,10.7
5739,Brazil,0,1,2,5,2,80.3,10.7
5740,Brazil,1,1,3,1,9,80.3,10.7
5741,Brazil,1,2,3,8,2,80.3,10.7
5742,Brazil,0,2,4,1,9,80.3,10.7
5743,Brazil,1,1,3,1,8,80.3,10.7
5744,Brazil,1,1,7,5,8,80.3,10.7
5745,Brazil,1,1,3,1,2,89.5,10.7
5746,Brazil,1,1,4,1,9,89.5,10.7
5747,Brazil,1,2,4,6,9,89.5,10.7
5748,Brazil,1,2,4,5,9,89.5,10.7
5749,Brazil,1,2,4,5,1,89.5,10.7
5750,Brazil,1,2,3,8,2,89.5,10.7
5751,Brazil,1,2,3,8,8,89.5,10.7
5752,Brazil,1,2,4,1,9,89.5,10.7
5753,Brazil,0,2,4,1,2,89.5,10.7
5754,Brazil,1,1,7,1,9,89.5,10.7
5755,Brazil,1,2,7,1,9,89.5,10.7
5756,Brazil,1,2,7,1,9,89.5,10.7
5757,Brazil,1,1,4,6,3,89.5,10.7
5758,Brazil,1,1,7,1,2,89.5,10.7
5759,Brazil,0,1,3,5,9,89.5,10.7
5760,Brazil,1,2,4,5,9,89.5,10.7
5761,Brazil,1,1,2,5,9,89.5,10.7
5762,Brazil,1,1,2,1,2,89.5,10.7
5763,Brazil,1,1,2,1,9,89.5,10.7
5764,Brazil,1,1,4,1,9,89.5,10.7
5765,Brazil,1,2,3,8,3,89.5,10.7
5766,Brazil,1,2,2,1,3,89.5,10.7
5767,Brazil,1,2,7,1,2,89.5,10.7
5768,Brazil,1,2,7,7,9,89.5,10.7
5769,Brazil,1,2,2,8,2,89.5,10.7
5770,Brazil,1,1,4,7,1,89.5,10.7
5771,Brazil,1,1,4,5,9,89.5,10.7
5772,Brazil,1,2,3,1,2,89.5,10.7
5773,Brazil,1,1,3,7,9,89.5,10.7
5774,Brazil,1,2,4,8,2,89.5,10.7
5775,Brazil,1,1,4,1,8,89.5,10.7
5776,Brazil,1,1,2,1,1,89.5,10.7
5777,Brazil,1,1,96,1,9,89.5,10.7
5778,Brazil,1,2,3,10,9,89.5,10.7
5779,Brazil,1,1,96,7,9,89.5,10.7
5780,Brazil,0,1,4,97,9,89.5,10.7
5781,Brazil,0,1,2,10,9,89.5,10.7
5782,Brazil,1,2,4,1,8,89.5,10.7
5783,Brazil,1,1,4,1,9,89.5,10.7
5784,Brazil,1,2,3,8,9,89.5,10.7
5785,Brazil,1,2,7,1,9,89.5,10.7
5786,Brazil,1,2,96,8,9,89.5,10.7
5787,Brazil,1,1,4,1,1,81.9,10.7
5788,Brazil,1,2,7,1,2,81.9,10.7
5789,Brazil,1,2,7,6,9,81.9,10.7
5790,Brazil,1,1,4,1,9,81.9,10.7
5791,Brazil,1,1,4,10,9,81.9,10.7
5792,Brazil,1,2,96,8,9,81.9,10.7
5793,Brazil,1,2,2,5,9,81.9,10.7
5794,Brazil,1,2,4,5,9,81.9,10.7
5795,Brazil,1,1,7,7,9,81.9,10.7
5796,Brazil,1,2,4,1,9,81.9,10.7
5797,Brazil,1,2,4,1,9,81.9,10.7
5798,Brazil,1,1,2,1,9,81.9,10.7
5799,Brazil,1,2,3,10,9,81.9,10.7
5800,Brazil,1,1,7,1,9,81.9,10.7
5801,Brazil,0,2,2,1,9,81.9,10.7
5802,Brazil,1,2,4,1,9,81.9,10.7
5803,Brazil,1,1,96,7,1,81.9,10.7
5804,Brazil,1,2,2,10,9,81.9,10.7
5805,Brazil,1,1,2,1,9,81.9,10.7
5806,Brazil,1,1,4,1,9,81.9,10.7
5807,Brazil,1,2,7,5,2,81.9,10.7
5808,Brazil,1,1,4,5,9,81.9,10.7
5809,Brazil,1,2,4,8,9,81.9,10.7
5810,Brazil,1,2,2,5,2,81.9,10.7
5811,Brazil,1,1,4,1,1,81.9,10.7
5812,Brazil,1,1,4,1,9,81.9,10.7
5813,Brazil,1,2,3,1,9,81.9,10.7
5814,Brazil,1,1,2,1,8,81.9,10.7
5815,Brazil,1,2,4,5,9,81.9,10.7
5816,Brazil,0,1,96,7,9,81.9,10.7
5817,Brazil,1,1,4,1,9,81.9,10.7
5818,Brazil,1,2,2,8,9,81.9,10.7
5819,Brazil,1,2,96,1,1,81.9,10.7
5820,Brazil,1,1,4,5,8,81.9,10.7
5821,Brazil,0,1,2,1,1,81.9,10.7
5822,Brazil,0,2,3,1,9,81.9,10.7
5823,Brazil,1,1,4,1,9,81.9,10.7
5824,Brazil,1,2,3,1,9,81.9,10.7
5825,Brazil,1,1,3,1,9,81.9,10.7
5826,Brazil,1,2,1,5,9,81.9,10.7
5827,Brazil,1,2,4,5,9,81.9,10.7
5828,Brazil,1,1,1,5,9,81.9,10.7
5829,Brazil,1,2,4,1,9,78.0,10.7
5830,Brazil,1,2,4,1,9,78.0,10.7
5831,Brazil,1,1,4,6,1,78.0,10.7
5832,Brazil,0,1,4,1,3,78.0,10.7
5833,Brazil,1,2,4,8,9,78.0,10.7
5834,Brazil,1,1,4,1,2,78.0,10.7
5835,Brazil,0,1,2,5,9,78.0,10.7
5836,Brazil,1,1,7,1,9,78.0,10.7
5837,Brazil,1,2,2,1,9,78.0,10.7
5838,Brazil,1,1,2,1,9,78.0,10.7
5839,Brazil,1,2,7,10,9,78.0,10.7
5840,Brazil,1,2,7,5,3,78.0,10.7
5841,Brazil,1,2,1,8,9,78.0,10.7
5842,Brazil,1,2,4,6,9,78.0,10.7
5843,Brazil,0,1,3,1,2,78.0,10.7
5844,Brazil,1,1,1,1,9,78.0,10.7
5845,Brazil,1,2,4,8,3,78.0,10.7
5846,Brazil,1,2,2,8,9,78.0,10.7
5847,Brazil,1,1,4,1,9,78.0,10.7
5848,Brazil,1,2,96,8,9,78.0,10.7
5849,Brazil,1,2,2,1,1,78.0,10.7
5850,Brazil,1,2,4,1,9,78.0,10.7
5851,Brazil,1,1,4,1,3,78.0,10.7
5852,Brazil,1,1,7,5,9,78.0,10.7
5853,Brazil,1,2,3,5,1,78.0,10.7
5854,Brazil,1,2,2,10,9,78.0,10.7
5855,Brazil,1,1,4,10,9,78.0,10.7
5856,Brazil,1,1,3,10,9,78.0,10.7
5857,Brazil,1,1,4,1,9,86.9,10.7
5858,Brazil,1,2,2,1,9,86.9,10.7
5859,Brazil,1,2,4,6,9,86.9,10.7
5860,Brazil,1,1,4,1,9,86.9,10.7
5861,Brazil,1,1,4,1,9,86.9,10.7
5862,Brazil,1,1,2,7,9,86.9,10.7
5863,Brazil,1,2,2,8,9,86.9,10.7
5864,Brazil,1,2,7,1,9,86.9,10.7
5865,Brazil,1,1,4,1,9,86.9,10.7
5866,Brazil,1,2,4,8,9,86.9,10.7
5867,Brazil,1,2,4,1,9,86.9,10.7
5868,Brazil,0,2,4,10,9,86.9,10.7
5869,Brazil,1,1,3,1,9,86.9,10.7
5870,Brazil,1,1,1,10,9,86.9,10.7
5871,Brazil,1,1,2,1,9,86.9,10.7
5872,Brazil,1,1,2,1,3,86.9,10.7
5873,Brazil,1,1,4,1,9,86.9,10.7
5874,Brazil,1,1,4,1,9,86.9,10.7
5875,Brazil,1,1,4,1,9,86.9,10.7
5876,Brazil,1,1,2,7,9,86.9,10.7
5877,Brazil,1,2,7,1,9,86.9,10.7
5878,Brazil,1,2,4,8,9,86.9,10.7
5879,Brazil,1,2,2,1,9,86.9,10.7
5880,Brazil,1,2,1,7,9,86.9,10.7
5881,Brazil,1,2,4,1,9,86.9,10.7
5882,Brazil,1,2,4,1,9,86.9,10.7
5883,Brazil,1,2,3,5,2,86.9,10.7
5884,Brazil,0,2,1,7,9,86.9,10.7
5885,Brazil,1,1,96,7,9,86.9,10.7
5886,Brazil,1,2,2,1,9,86.9,10.7
5887,Brazil,1,2,4,1,2,86.9,10.7
5888,Brazil,1,1,4,1,9,86.9,10.7
5889,Brazil,0,2,4,5,9,86.9,10.7
5890,Brazil,0,2,1,8,9,86.9,10.7
5891,Brazil,1,1,1,7,1,86.9,10.7
5892,Brazil,1,2,4,8,9,86.9,10.7
5893,Brazil,1,1,4,1,2,86.9,10.7
5894,Brazil,1,2,4,1,9,86.9,10.7
5895,Brazil,0,2,2,1,9,86.9,10.7
5896,Brazil,1,1,4,1,9,86.9,10.7
5897,Brazil,0,1,3,1,9,86.9,10.7
5898,Brazil,1,1,3,1,9,86.9,10.7
5899,Brazil,1,1,3,5,9,82.5,10.7
5900,Brazil,1,1,2,1,9,82.5,10.7
5901,Brazil,1,2,4,7,9,82.5,10.7
5902,Brazil,0,2,2,7,9,82.5,10.7
5903,Brazil,1,2,7,1,1,82.5,10.7
5904,Brazil,0,1,7,1,9,82.5,10.7
5905,Brazil,0,1,4,1,9,82.5,10.7
5906,Brazil,1,2,3,7,3,82.5,10.7
5907,Brazil,0,2,3,5,9,82.5,10.7
5908,Brazil,1,2,3,7,9,82.5,10.7
5909,Brazil,0,1,7,1,9,82.5,10.7
5910,Brazil,1,1,4,1,1,82.5,10.7
5911,Brazil,0,2,4,7,9,82.5,10.7
5912,Brazil,0,2,2,7,9,82.5,10.7
5913,Brazil,1,2,2,8,9,82.5,10.7
5914,Brazil,1,2,2,8,9,82.5,10.7
5915,Brazil,1,2,2,8,9,82.5,10.7
5916,Brazil,1,1,2,5,9,82.5,10.7
5917,Brazil,1,1,3,1,9,82.5,10.7
5918,Brazil,1,1,3,1,9,82.5,10.7
5919,Brazil,1,1,4,5,9,82.5,10.7
5920,Brazil,1,2,4,1,9,82.5,10.7
5921,Brazil,1,2,3,1,9,82.5,10.7
5922,Brazil,0,1,2,1,9,82.5,10.7
5923,Brazil,0,1,1,7,9,82.5,10.7
5924,Brazil,1,2,96,10,9,82.5,10.7
5925,Brazil,1,1,4,1,2,82.5,10.7
5926,Brazil,0,2,2,10,1,82.5,10.7
5927,Brazil,1,2,3,8,9,82.5,10.7
5928,Brazil,1,2,3,8,9,82.5,10.7
5929,Brazil,0,2,2,8,9,82.5,10.7
5930,Brazil,0,1,3,1,9,82.5,10.7
5931,Brazil,0,1,4,1,9,82.5,10.7
5932,Brazil,1,1,3,1,9,82.5,10.7
5933,Brazil,1,2,2,1,2,82.5,10.7
5934,Brazil,0,1,3,10,9,82.5,10.7
5935,Brazil,1,1,4,1,3,82.5,10.7
5936,Brazil,0,1,1,1,9,82.5,10.7
5937,Brazil,1,2,2,8,9,82.5,10.7
5938,Brazil,1,2,1,8,9,82.5,10.7
5939,Brazil,1,2,3,1,2,82.5,10.7
5940,Brazil,1,2,2,8,9,82.5,10.7
5941,Brazil,1,2,3,1,1,82.5,10.7
5942,Brazil,1,1,2,1,9,82.5,10.7
5943,Brazil,1,1,4,1,9,82.5,10.7
5944,Brazil,1,1,1,7,9,82.5,10.7
5945,Brazil,1,2,2,5,9,82.5,10.7
5946,Brazil,1,1,4,1,2,82.5,10.7
5947,Brazil,1,2,8,1,2,82.5,10.7
5948,Brazil,1,2,1,7,9,82.5,10.7
5949,Brazil,1,1,7,1,9,82.5,10.7
5950,Brazil,1,2,7,1,9,82.5,10.7
5951,Brazil,1,2,4,1,9,82.5,10.7
5952,Brazil,1,1,4,1,1,82.5,10.7
5953,Brazil,1,1,3,1,3,82.5,10.7
5954,Brazil,1,1,4,1,9,82.5,10.7
5955,Brazil,1,1,4,5,2,82.5,10.7
5956,Brazil,0,1,4,1,2,82.5,10.7
5957,Brazil,0,2,4,1,9,82.5,10.7
5958,Brazil,0,2,4,8,9,82.5,10.7
5959,Brazil,1,2,2,1,9,82.5,10.7
5960,Brazil,0,2,4,1,9,82.5,10.7
5961,Brazil,1,1,3,1,9,82.5,10.7
5962,Brazil,1,1,3,1,2,82.5,10.7
5963,Brazil,0,2,3,5,9,82.5,10.7
5964,Brazil,1,1,3,10,9,82.5,10.7
5965,Brazil,1,2,1,7,9,82.5,10.7
5966,Brazil,1,2,2,1,9,82.5,10.7
5967,Brazil,1,2,4,1,9,82.5,10.7
5968,Brazil,0,1,3,10,9,82.5,10.7
5969,Brazil,1,1,4,1,2,82.5,10.7
5970,Brazil,1,1,4,10,9,82.5,10.7
5971,Brazil,1,1,4,1,9,82.5,10.7
5972,Brazil,1,2,8,1,9,82.5,10.7
5973,Brazil,1,2,2,1,3,82.5,10.7
5974,Brazil,1,2,2,10,9,82.5,10.7
5975,Brazil,1,2,4,1,9,82.5,10.7
5976,Brazil,1,1,96,1,9,82.5,10.7
5977,Brazil,1,1,2,1,9,82.5,10.7
5978,Brazil,1,2,96,10,9,82.5,10.7
5979,Brazil,0,1,3,6,9,82.5,10.7
5980,Brazil,1,2,2,7,9,82.5,10.7
5981,Brazil,1,1,7,7,9,82.5,10.7
5982,Brazil,1,2,4,1,9,82.5,10.7
5983,Brazil,1,2,4,1,9,82.5,10.7
5984,Brazil,1,1,4,1,2,82.5,10.7
5985,Brazil,1,1,3,1,2,82.5,10.7
5986,Brazil,1,2,4,1,9,82.5,10.7
5987,Brazil,1,2,4,1,9,82.5,10.7
5988,Brazil,1,1,4,1,9,82.5,10.7
5989,Brazil,1,1,4,1,9,82.5,10.7
5990,Brazil,1,1,4,1,2,82.5,10.7
5991,Brazil,0,1,4,1,2,82.5,10.7
5992,Brazil,1,2,1,1,9,82.5,10.7
5993,Brazil,1,2,2,1,9,82.5,10.7
5994,Brazil,1,2,4,8,9,82.5,10.7
5995,Brazil,1,2,4,1,9,82.5,10.7
5996,Brazil,1,1,1,7,3,82.5,10.7
5997,Brazil,1,1,1,1,9,82.5,10.7
5998,Brazil,1,1,2,10,9,82.5,10.7
5999,Brazil,0,2,4,6,9,82.5,10.7
6000,Brazil,1,1,4,1,9,82.5,10.7
6001,Brazil,1,2,8,1,9,82.5,10.7
6002,Brazil,1,2,4,1,2,82.5,10.7
6003,Brazil,1,2,1,8,2,82.5,10.7
6004,Brazil,1,1,2,1,2,82.5,10.7
6005,Brazil,0,1,3,7,9,82.5,10.7
6006,Brazil,1,1,3,1,1,82.5,10.7
6007,Brazil,1,2,1,7,9,82.5,10.7
6008,Brazil,1,2,3,1,2,82.5,10.7
6009,Brazil,1,2,3,8,3,82.5,10.7
6010,Brazil,0,1,1,1,9,82.5,10.7
6011,Brazil,1,1,4,1,9,82.5,10.7
6012,Brazil,0,1,2,1,1,82.5,10.7
6013,Brazil,1,2,4,1,9,82.5,10.7
6014,Brazil,1,1,1,5,9,82.5,10.7
6015,Brazil,1,1,4,1,2,82.5,10.7
6016,Brazil,1,2,4,6,9,82.5,10.7
6017,Brazil,1,2,4,1,2,82.5,10.7
6018,Brazil,0,1,3,1,9,82.5,10.7
6019,Brazil,1,2,3,5,9,82.5,10.7
6020,Brazil,0,2,4,8,9,82.5,10.7
6021,Brazil,1,1,1,1,1,82.5,10.7
6022,Brazil,1,2,1,5,9,82.5,10.7
6023,Brazil,1,2,4,1,3,82.5,10.7
6024,Brazil,1,1,4,1,9,82.5,10.7
6025,Brazil,1,1,4,1,9,82.5,10.7
6026,Brazil,1,2,7,1,2,82.5,10.7
6027,Brazil,0,1,2,1,2,82.5,10.7
6028,Brazil,1,2,7,6,9,82.5,10.7
6029,Brazil,0,1,4,1,9,82.5,10.7
6030,Brazil,1,2,4,7,9,82.5,10.7
6031,Brazil,1,1,3,1,1,82.5,10.7
6032,Brazil,1,2,4,1,9,82.5,10.7
6033,Brazil,1,2,4,6,9,82.5,10.7
6034,Brazil,0,2,2,1,9,82.5,10.7
6035,Brazil,1,2,2,1,1,82.5,10.7
6036,Brazil,1,1,1,1,9,82.5,10.7
6037,Brazil,1,1,4,6,9,82.5,10.7
6038,Brazil,1,1,3,1,9,82.5,10.7
6039,Brazil,1,1,7,1,9,82.5,10.7
6040,Brazil,1,1,4,1,9,82.5,10.7
6041,Brazil,1,2,4,1,2,82.5,10.7
6042,Brazil,1,1,3,1,3,82.5,10.7
6043,Brazil,1,1,1,1,9,82.5,10.7
6044,Brazil,1,2,4,1,9,82.5,10.7
6045,Brazil,1,2,4,1,9,82.5,10.7
6046,Brazil,1,1,1,1,1,82.5,10.7
6047,Brazil,1,2,3,8,2,82.5,10.7
6048,Brazil,1,1,4,1,1,82.5,10.7
6049,Brazil,1,2,7,98,9,82.5,10.7
6050,Brazil,0,2,7,8,9,82.5,10.7
6051,Brazil,0,2,4,1,9,82.5,10.7
6052,Brazil,0,2,7,8,9,82.5,10.7
6053,Brazil,0,1,2,1,9,82.5,10.7
6054,Brazil,0,1,2,5,9,82.5,10.7
6055,Brazil,1,1,3,7,9,82.5,10.7
6056,Brazil,0,1,3,1,3,82.5,10.7
6057,Brazil,1,2,4,7,2,82.5,10.7
6058,Brazil,1,2,7,1,9,82.5,10.7
6059,Brazil,0,2,3,1,3,82.5,10.7
6060,Brazil,1,1,1,1,9,82.5,10.7
6061,Brazil,1,1,1,7,9,82.5,10.7
6062,Brazil,0,2,3,1,2,82.5,10.7
6063,Brazil,0,2,2,8,9,82.5,10.7
6064,Brazil,1,1,4,1,9,82.5,10.7
6065,Brazil,0,2,4,1,9,82.5,10.7
6066,Brazil,0,1,4,1,2,82.5,10.7
6067,Brazil,0,2,2,1,9,82.5,10.7
6068,Brazil,1,1,3,7,9,82.5,10.7
6069,Brazil,1,2,1,7,1,82.5,10.7
6070,Brazil,0,1,2,7,9,82.5,10.7
6071,Brazil,1,1,2,5,2,82.5,10.7
6072,Brazil,0,1,3,10,3,82.5,10.7
6073,Brazil,1,2,4,1,9,82.5,10.7
6074,Brazil,0,1,7,1,9,82.5,10.7
6075,Brazil,1,2,4,1,3,82.5,10.7
6076,Brazil,1,2,4,1,9,82.5,10.7
6077,Brazil,0,1,4,1,9,82.5,10.7
6078,Brazil,0,1,2,1,9,82.5,10.7
6079,Brazil,1,2,4,1,9,82.5,10.7
6080,Brazil,1,1,7,1,3,82.5,10.7
6081,Brazil,1,1,2,5,9,82.5,10.7
6082,Brazil,1,1,2,1,9,82.5,10.7
6083,Brazil,1,1,4,1,9,82.5,10.7
6084,Brazil,1,2,7,7,9,82.5,10.7
6085,Brazil,1,1,3,1,9,82.5,10.7
6086,Brazil,1,1,2,1,9,82.5,10.7
6087,Brazil,1,2,2,5,9,82.5,10.7
6088,Brazil,1,2,3,8,9,82.5,10.7
6089,Brazil,1,1,3,1,9,82.5,10.7
6090,Brazil,1,2,1,7,9,82.5,10.7
6091,Brazil,1,1,2,7,9,82.5,10.7
6092,Brazil,1,2,2,1,2,82.5,10.7
6093,Brazil,1,2,4,1,9,82.5,10.7
6094,Brazil,1,1,1,1,9,82.5,10.7
6095,Brazil,0,2,4,1,9,82.5,10.7
6096,Brazil,0,1,4,1,9,82.5,10.7
6097,Brazil,1,2,2,7,9,82.5,10.7
6098,Brazil,0,2,3,6,9,82.5,10.7
6099,Brazil,1,1,1,7,9,82.5,10.7
6100,Brazil,1,2,7,1,8,82.5,10.7
6101,Brazil,1,2,7,1,2,82.5,10.7
6102,Brazil,0,1,7,1,1,82.5,10.7
6103,Brazil,1,2,7,1,9,82.5,10.7
6104,Brazil,1,2,4,1,9,82.5,10.7
6105,Brazil,1,1,4,1,1,82.5,10.7
6106,Brazil,1,1,4,1,9,82.5,10.7
6107,Brazil,1,2,7,7,9,82.5,10.7
6108,Brazil,1,1,4,1,9,82.5,10.7
6109,Brazil,0,2,4,8,9,82.5,10.7
6110,Brazil,1,2,8,1,9,82.5,10.7
6111,Brazil,1,2,2,8,9,82.5,10.7
6112,Brazil,1,1,2,1,2,82.5,10.7
6113,Brazil,1,2,8,1,9,82.5,10.7
6114,Brazil,0,1,3,1,9,82.5,10.7
6115,Brazil,1,1,2,1,9,82.5,10.7
6116,Brazil,1,2,2,8,9,82.5,10.7
6117,Brazil,1,1,4,1,9,82.5,10.7
6118,Brazil,1,2,8,1,9,82.5,10.7
6119,Brazil,1,2,7,1,3,82.5,10.7
6120,Brazil,1,1,7,7,9,82.5,10.7
6121,Brazil,0,1,2,7,9,82.5,10.7
6122,Brazil,1,2,4,1,9,82.5,10.7
6123,Brazil,1,2,2,10,9,82.5,10.7
6124,Brazil,1,2,2,7,9,82.5,10.7
6125,Brazil,1,2,4,1,9,82.5,10.7
6126,Brazil,1,2,3,1,9,82.5,10.7
6127,Brazil,0,2,3,1,9,82.5,10.7
6128,Brazil,1,1,2,7,9,82.5,10.7
6129,Brazil,1,1,3,1,9,82.5,10.7
6130,Brazil,1,1,4,6,9,82.5,10.7
6131,Brazil,1,1,96,7,9,82.5,10.7
6132,Brazil,1,2,4,1,9,82.5,10.7
6133,Brazil,1,1,2,1,9,82.5,10.7
6134,Brazil,1,1,2,1,2,82.5,10.7
6135,Brazil,0,2,3,10,9,82.5,10.7
6136,Brazil,1,2,4,10,9,82.5,10.7
6137,Brazil,1,2,2,7,1,82.5,10.7
6138,Brazil,1,2,2,8,9,82.5,10.7
6139,Brazil,1,2,4,10,1,82.5,10.7
6140,Brazil,1,2,4,7,9,82.5,10.7
6141,Brazil,1,1,7,1,3,82.5,10.7
6142,Brazil,1,2,4,1,9,82.5,10.7
6143,Brazil,1,2,4,1,9,82.5,10.7
6144,Brazil,0,2,2,10,9,82.5,10.7
6145,Brazil,1,1,2,1,9,82.5,10.7
6146,Brazil,1,2,2,8,2,82.5,10.7
6147,Brazil,1,1,4,10,9,82.5,10.7
6148,Brazil,1,1,1,7,3,82.5,10.7
6149,Brazil,1,1,1,7,9,82.5,10.7
6150,Brazil,1,1,96,10,9,82.5,10.7
6151,Brazil,1,2,4,8,9,82.5,10.7
6152,Brazil,0,2,7,1,9,82.5,10.7
6153,Brazil,1,2,4,1,9,82.5,10.7
6154,Brazil,1,2,4,1,9,82.5,10.7
6155,Brazil,1,2,3,1,9,82.5,10.7
6156,Brazil,0,2,2,7,9,82.5,10.7
6157,Brazil,1,1,3,7,3,82.5,10.7
6158,Brazil,1,2,7,8,2,82.5,10.7
6159,Brazil,1,2,4,1,9,82.5,10.7
6160,Brazil,1,1,4,7,9,82.5,10.7
6161,Brazil,1,1,4,1,9,82.5,10.7
6162,Brazil,1,1,4,1,3,82.5,10.7
6163,Brazil,1,1,4,1,3,82.5,10.7
6164,Brazil,1,1,4,1,8,82.5,10.7
6165,Brazil,1,1,2,1,9,81.5,10.7
6166,Brazil,1,2,4,1,9,81.5,10.7
6167,Brazil,1,2,4,5,3,81.5,10.7
6168,Brazil,1,1,4,1,9,81.5,10.7
6169,Brazil,1,1,8,1,9,81.5,10.7
6170,Brazil,1,2,3,7,9,81.5,10.7
6171,Brazil,1,2,2,1,9,81.5,10.7
6172,Brazil,1,1,2,10,9,81.5,10.7
6173,Brazil,0,2,4,5,9,81.5,10.7
6174,Brazil,0,2,4,1,9,81.5,10.7
6175,Brazil,1,1,4,1,9,81.5,10.7
